,Rating ,Customer Id,Date,Variation,Verified_reviews,feedback,Positive / Negative,Verbs (Lamatize),Latest Review,Unique customer Flag,Identify_Words
1278,1,11001335,2018-07-24,White  Spot,"Great product EXCEPT there is no possible way for it to act as a clock the displays the time PERMANENTLY.  When in 'Clock' mode, the screen rotates between the clock face and a 'Things to Try' screen.  I intended on buying several units for my house, but I do not need a screen in the house that is permanently trying to upset me.  Acting as clock should be a BASIC feature of the Echo Spot.  How could you get this wrong, Amazon??  #FAIL",0,Negative,"[is, act, rotates, Try, intended, buying, do, need, is, trying, upset, should, be, could, get]","Great product EXCEPT there is no possible way for it to act as a clock the displays the time PERMANENTLY.  When in 'Clock' mode, the screen rotates between the clock face and a 'Things to Try' screen.  I intended on buying several units for my house, but I do not need a screen in the house that is permanently trying to upset me.  Acting as clock should be a BASIC feature of the Echo Spot.  How could you get this wrong, Amazon??  #FAIL",False,[]
1277,2,11001334,2018-07-24,Black  Spot,ALEXA IS NOT AS SMART AS SIRI! CANNOT CANCEL SNOOZE AFTER ALARM GOES OFF. HAVE TO CANCEL PRE-SET ALARM FOR WEEKDAYS.,0,Negative,"[IS, GOES, HAVE, CANCEL]",ALEXA IS NOT AS SMART AS SIRI! CANNOT CANCEL SNOOZE AFTER ALARM GOES OFF. HAVE TO CANCEL PRE-SET ALARM FOR WEEKDAYS.,False,['Alexa']
1283,5,11001340,2018-07-24,White  Spot,"We love using it for bedtime reading on Audible. It's very kid-friendly, and I can see liking it in the kitchen while I'm cooking since it's small and unobtrusive. We like it better than our Echo Dot.",1,Positive,"[love, using, reading, 's, can, see, liking, 'm, cooking, 's, like]","We love using it for bedtime reading on Audible. It's very kid-friendly, and I can see liking it in the kitchen while I'm cooking since it's small and unobtrusive. We like it better than our Echo Dot.",False,"['Echo Dot', 'like']"
1978,5,11002035,2018-07-24,Black  Plus,"well what can you say,  Love It  Love It  Love It  enough said",1,Positive,"[can, say, said]","well what can you say,  Love It  Love It  Love It  enough said",False,[]
1974,1,11002031,2018-07-24,Black  Plus,"I'll be returning it.  It's been nothing but annoying.  The hub can't be turned off if not needed and it interferes with my Hue Bridge.  I can't even install Philips lights with it unless I unplug it to do so.  There are plenty of other reviews that go in depth with the issues.  Bottom line is it sucks as a hub.  It doesn't support z-wave and zigbee (which in fairness I knew in advance), but when the one protocol it does support doesn't do many functions that a dedicated one will, what's the point?  I noticed right away that my Philips Hue Bridge supports firmware upgrades to the light bulbs themselves and this doesn't.  I found that rather interesting.",0,Negative,"['ll, be, returning, 's, been, ca, be, turned, needed, interferes, ca, install, unplug, do, are, go, is, sucks, does, support, knew, does, does, do, 's, noticed, supports, does, found]","I'll be returning it.  It's been nothing but annoying.  The hub can't be turned off if not needed and it interferes with my Hue Bridge.  I can't even install Philips lights with it unless I unplug it to do so.  There are plenty of other reviews that go in depth with the issues.  Bottom line is it sucks as a hub.  It doesn't support z-wave and zigbee (which in fairness I knew in advance), but when the one protocol it does support doesn't do many functions that a dedicated one will, what's the point?  I noticed right away that my Philips Hue Bridge supports firmware upgrades to the light bulbs themselves and this doesn't.  I found that rather interesting.",False,[]
1274,5,11001331,2018-07-24,White  Spot,"This product is beautifully designed and I no longer have to hide an Echo device away like I did with Dot. It would be nice if Amazon would lose that camera though, which I have not used and might cause squirms for the privacy conscious.",1,Negative,"[is, designed, have, hide, did, would, be, would, lose, have, used, might, cause]","This product is beautifully designed and I no longer have to hide an Echo device away like I did with Dot. It would be nice if Amazon would lose that camera though, which I have not used and might cause squirms for the privacy conscious.",False,['like']
389,5,11000446,2018-07-24,Black,Almost like having Star Trek in your home!  Fun to try and outsmart !,1,Negative,"[having, try]",Almost like having Star Trek in your home!  Fun to try and outsmart !,False,['like']
1975,5,11002032,2018-07-24,Black  Plus, ,1,Negative,[], ,False,[]
388,1,11000445,2018-07-24,Black,"Never could get it to work. A techie friend looked at it for me and said the adapter wasn't strong enough to power it and that it looked like it had been bought at a dollar store. So, I am going to replace the adapter and hope it works then.",0,Negative,"[could, get, work, looked, said, was, power, looked, had, been, bought, am, going, replace, hope, works]","Never could get it to work. A techie friend looked at it for me and said the adapter wasn't strong enough to power it and that it looked like it had been bought at a dollar store. So, I am going to replace the adapter and hope it works then.",False,"['Bought', 'like']"
387,5,11000444,2018-07-24,Black,It works great and sounds good!,1,Negative,"[works, sounds]",It works great and sounds good!,False,['Sound']
386,3,11000443,2018-07-24,Black,The speakers arent too loud.. alexa is great though. Besides that naw,1,Negative,"[are, is]",The speakers arent too loud.. alexa is great though. Besides that naw,False,['Alexa']
1272,5,11001329,2018-07-24,Black  Spot,"I liked it, perfect size, the screen is really clear,  and elegant.",1,Negative,"[liked, is]","I liked it, perfect size, the screen is really clear,  and elegant.",False,['like']
1273,5,11001330,2018-07-24,White  Spot,"I am not easily impressed with electronic goodies. But...OMG this is by far the coolest thing I have ever had.  It does everything short of clean your house... which, when I asked Alexa to clean my house.... was told she didn’t have hands, but instead played a fantastic playlist for cleaning!  From reading books to my five year old, to video chat, to silly selfies, music that automatically goes to my Bose Bluetooth speaker, setting timers, alarms, changing my thermostat on voice command, tells me the weather, sends hubby a grocery pick up list, and I am sure. Million more things!BUY IT.....you u will not regret it.",1,Negative,"[am, is, have, had, does, clean, asked, clean, was, told, did, have, played, cleaning, reading, video, goes, setting, changing, tells, sends, pick, am, will, regret]","I am not easily impressed with electronic goodies. But...OMG this is by far the coolest thing I have ever had.  It does everything short of clean your house... which, when I asked Alexa to clean my house.... was told she didn’t have hands, but instead played a fantastic playlist for cleaning!  From reading books to my five year old, to video chat, to silly selfies, music that automatically goes to my Bose Bluetooth speaker, setting timers, alarms, changing my thermostat on voice command, tells me the weather, sends hubby a grocery pick up list, and I am sure. Million more things!BUY IT.....you u will not regret it.",False,['Alexa']
1275,4,11001332,2018-07-24,White  Spot, ,1,Negative,[], ,False,[]
1276,5,11001333,2018-07-24,White  Spot,Love this little dot with a screen.  Super easy to set up and easy to use.  Instantly connected to all my other echo products.  I also bought the screen cover that has the blocking button for the camera if you want to use it.  Recommended.,1,Positive,"[Love, set, use, connected, bought, has, blocking, want, use, Recommended]",Love this little dot with a screen.  Super easy to set up and easy to use.  Instantly connected to all my other echo products.  I also bought the screen cover that has the blocking button for the camera if you want to use it.  Recommended.,False,['Bought']
1981,4,11002038,2018-07-24,Black  Plus, ,1,Negative,[], ,False,[]
1980,5,11002037,2018-07-24,Black  Plus,"Great product, easy to install and use! Not a necessity but a commodity!",1,Negative,"[install, use]","Great product, easy to install and use! Not a necessity but a commodity!",False,[]
1979,2,11002036,2018-07-24,Black  Plus,Doesn't use apple music.  It is worthless to me without it.  Sound quality on it is also poor.,0,Negative,"[Does, use, is, is]",Doesn't use apple music.  It is worthless to me without it.  Sound quality on it is also poor.,False,['Sound']
1977,5,11002034,2018-07-24,White  Plus,"Still learning what it can do. Amazing. Simple, works right out of a box. Only frustration is getting Amazon Alexa app t show up on my Samsung/Galaxy with Google's Android.",1,Negative,"[learning, can, do, works, is, getting, show]","Still learning what it can do. Amazing. Simple, works right out of a box. Only frustration is getting Amazon Alexa app t show up on my Samsung/Galaxy with Google's Android.",False,['Alexa']
1976,2,11002033,2018-07-24,Black  Plus,The Echo does not link to Direct tv even though they said it would. I have spent multiple hours on this. Made phone calls and texts. Also is missing free bulb.,0,Negative,"[does, link, said, would, have, spent, Made, is, missing]",The Echo does not link to Direct tv even though they said it would. I have spent multiple hours on this. Made phone calls and texts. Also is missing free bulb.,False,[]
1287,5,11001344,2018-07-23,Black  Spot,***Love it***,1,Positive,[Love],***Love it***,False,[]
390,5,11000447,2018-07-23,White,"This was an add on for my echo system, the refurbished product works like new!",1,Negative,"[was, refurbished, works]","This was an add on for my echo system, the refurbished product works like new!",False,['like']
391,5,11000448,2018-07-23,Black,"Great for my office. I use this daily in many ways, to include spelling for me and background music.",1,Negative,"[use, include]","Great for my office. I use this daily in many ways, to include spelling for me and background music.",False,[]
392,5,11000449,2018-07-23,Black,Awesome. I love Alexa.,1,Positive,[love],Awesome. I love Alexa.,False,['Alexa']
1294,5,11001351,2018-07-23,Black  Spot,It has replaced my clock and Google Mini on my nightstand.  Outstanding little device.  I hope an update will give a simple face and font color options for the clock.,1,Negative,"[has, replaced, hope, will, give]",It has replaced my clock and Google Mini on my nightstand.  Outstanding little device.  I hope an update will give a simple face and font color options for the clock.,False,[]
1289,2,11001346,2018-07-23,White  Spot,"All is fine with the Spot exact for one massive failing.  In order to turn off a repeating alarm in the morning you pretty much have to talk - which is not a thing you usually want to do when first woken up and your bed partner will definitely not like.  YES, you can manually swipe up on the alarm face to dismiss but i) swiping up rather than touching screen when you are half asleep is very difficult and results in setting snooze more than half the time even if you really try to swipe to dismiss and ii) if you do manage to swipe up to dismiss, then you completely delete your recurring alarm.This is especially annoying as Amazon could so easily fix this by simply making touching the screen turn off the alarm but NOT delete it or at least make it a setting to decide whether touching the screen for a recurring alarm snoozes or turns it off.  But as the clock has been out for a year now and they still haven't adding this setting, clearly not going to happen.  This may be the biggest product design screw up Amazon has ever made.",0,Negative,"[is, turn, repeating, have, talk, is, want, do, woken, will, like, can, swipe, dismiss, swiping, touching, are, is, setting, try, swipe, dismiss, do, manage, swipe, dismiss, delete, recurring, is, could, fix, making, touching, turn, delete, make, decide, touching, recurring, snoozes, turns, has, been, have, adding, going, happen, may, be, screw, has, made]","All is fine with the Spot exact for one massive failing.  In order to turn off a repeating alarm in the morning you pretty much have to talk - which is not a thing you usually want to do when first woken up and your bed partner will definitely not like.  YES, you can manually swipe up on the alarm face to dismiss but i) swiping up rather than touching screen when you are half asleep is very difficult and results in setting snooze more than half the time even if you really try to swipe to dismiss and ii) if you do manage to swipe up to dismiss, then you completely delete your recurring alarm.This is especially annoying as Amazon could so easily fix this by simply making touching the screen turn off the alarm but NOT delete it or at least make it a setting to decide whether touching the screen for a recurring alarm snoozes or turns it off.  But as the clock has been out for a year now and they still haven't adding this setting, clearly not going to happen.  This may be the biggest product design screw up Amazon has ever made.",False,['like']
1290,5,11001347,2018-07-23,White  Spot,Excellent,1,Negative,[],Excellent,False,[]
1291,2,11001348,2018-07-23,Black  Spot,"item returned for repair ,receivded item back from repair 07/23/18 . parts missing no power cord included.please advise",0,Negative,"[returned, receivded, missing]","item returned for repair ,receivded item back from repair 07/23/18 . parts missing no power cord included.please advise",False,[]
1292,5,11001349,2018-07-23,White  Spot,Awesome item that I had to buy two!,1,Negative,"[had, buy]",Awesome item that I had to buy two!,False,[]
1293,2,11001350,2018-07-23,Black  Spot,"For as awesome as the Echo and Echo Dots are, the Spot is a disappointment. There is very little control over what the screen shows, what the clock looks like, what order things show up in, etc. At this point if I hadn't thrown the box away immediately, I would have sent it back and just got another full size Echo.",0,Negative,"[are, is, is, shows, looks, show, had, thrown, would, have, sent, got]","For as awesome as the Echo and Echo Dots are, the Spot is a disappointment. There is very little control over what the screen shows, what the clock looks like, what order things show up in, etc. At this point if I hadn't thrown the box away immediately, I would have sent it back and just got another full size Echo.",False,"['Echo Dot', 'like']"
1295,5,11001352,2018-07-23,White  Spot,I love the echo spot!,1,Positive,[love],I love the echo spot!,False,[]
1296,5,11001353,2018-07-23,Black  Spot,It every ting I thought it would be plus more.  This will be going to my MOM right after I get through playing with it.,1,Negative,"[thought, would, be, will, be, going, get, playing]",It every ting I thought it would be plus more.  This will be going to my MOM right after I get through playing with it.,False,[]
1286,5,11001343,2018-07-23,Black  Spot,Husband loves it!,1,Positive,[loves],Husband loves it!,False,[]
1288,5,11001345,2018-07-23,Black  Spot,Love the Spot - Awesome little guy with precise video - I’m saving to buy one for my mom on the east coast - The Spot changes Everything as far as keeping your loved ones connected!!!Well worth every Cent!!,1,Positive,"[Love, ’m, saving, buy, changes, keeping, loved, connected!!!Well]",Love the Spot - Awesome little guy with precise video - I’m saving to buy one for my mom on the east coast - The Spot changes Everything as far as keeping your loved ones connected!!!Well worth every Cent!!,False,[]
1285,1,11001342,2018-07-23,White  Spot,Not happy with the Spot.  Reset numerous times.  Seems to be in slow mode.  Have to be practically on top of it for it to hear me.  Even after talking with support I still do not have “themes” in the menu to choose from!,0,Negative,"[Seems, be, Have, be, hear, talking, do, have, choose]",Not happy with the Spot.  Reset numerous times.  Seems to be in slow mode.  Have to be practically on top of it for it to hear me.  Even after talking with support I still do not have “themes” in the menu to choose from!,False,[]
1982,5,11002039,2018-07-23,White  Plus,"Works great I bought this Direct from amazon, and I have got to tell you, This item Echo Show and Echo Plus is the best item I have ever had and I am kind of a tech geek. I am a disabled person, and it helps me turn light on and off, and schedule doctor appointments, using google voice phone, and get my medical rides to and from hospitals, plays music on cue from multiple web apps, and watch videos, as well as communicating to my Nurses aide my schedule and calendar of events. I wish there were programs that helped disabled people get these and smart lights. They are literally the best items since chocolate to assist the disabled and literally anybody else who need them. Although the echo show is not a hub once you set up the Echo plus hub with your lights you can use any amazon device to shut the lights off. Thank God, no more working my ass off to turn on or off lights. Thank you Amazon. I will save up enough money to buy more gift cards from Affirm.com to purchase 1 more of each and some lights for rest of the house. Jeff Bezos these are awesome items and because of your allowing me to get amazon prime at a lower cost due to disability I was finally able to buy these items on your prime day event. really helped when all you earn a month is $672 on SSDI thank you all again.",1,Negative,"[Works, bought, have, got, tell, is, have, had, am, am, helps, turn, using, get, plays, watch, communicating, wish, were, helped, get, are, assist, need, is, set, can, use, shut, Thank, working, turn, Thank, will, save, buy, purchase, are, allowing, get, was, buy, helped, earn, is, thank]","Works great I bought this Direct from amazon, and I have got to tell you, This item Echo Show and Echo Plus is the best item I have ever had and I am kind of a tech geek. I am a disabled person, and it helps me turn light on and off, and schedule doctor appointments, using google voice phone, and get my medical rides to and from hospitals, plays music on cue from multiple web apps, and watch videos, as well as communicating to my Nurses aide my schedule and calendar of events. I wish there were programs that helped disabled people get these and smart lights. They are literally the best items since chocolate to assist the disabled and literally anybody else who need them. Although the echo show is not a hub once you set up the Echo plus hub with your lights you can use any amazon device to shut the lights off. Thank God, no more working my ass off to turn on or off lights. Thank you Amazon. I will save up enough money to buy more gift cards from Affirm.com to purchase 1 more of each and some lights for rest of the house. Jeff Bezos these are awesome items and because of your allowing me to get amazon prime at a lower cost due to disability I was finally able to buy these items on your prime day event. really helped when all you earn a month is $672 on SSDI thank you all again.",False,"['Purchase', 'Echo Plus', 'Bought']"
1984,5,11002041,2018-07-23,Black  Plus,So far I love it.  It was easy to set up - if I can do it anybody can.  Speakers are great and its fun to play my music with just a voice command!,1,Positive,"[love, was, set, can, do, can, are, play]",So far I love it.  It was easy to set up - if I can do it anybody can.  Speakers are great and its fun to play my music with just a voice command!,False,[]
1985,1,11002042,2018-07-23,Black  Plus,I am not tec smart enough to make it work at all. Will send it back if I cant get help. My eco dot works just fine. this is too complacated.I just wanted a bigger speaker.,0,Negative,"[am, make, work, Will, send, ca, get, works, is, complacated, wanted]",I am not tec smart enough to make it work at all. Will send it back if I cant get help. My eco dot works just fine. this is too complacated.I just wanted a bigger speaker.,False,[]
1986,3,11002043,2018-07-23,Black  Plus,"We are a long time Amazon Prime family, many years, but new to the Alexa world and thought the purchase of Alexa Plus, with hub, and included Phillips Hue light bulb would be a great start. Alexa does a lot of good things for us like Alarm in the morning, verbalize books, playing music on command, even linked to my Sirrius/xm account. Good daily stuff. Good sound, but not Bose. But, the ads say &#34;Hub included&#34; so don't need anything else to operate devices. Well, not so. I understand there will be some differences in product device  support. The fact that it came with the Hue light bulb works only for on /off/ dimming of the bulb. The bulb is capable of so much more with the Hue App but the Hue app does not recognize Alexa hub as a bridge. So, it appears you do have to get a Philips bridge to set the bulbs for scenes, time the lights when you are away, set color tones, etc. That can all be done via internet with your phone or tablet away from home. The list goes on for its capabilities but not without its own bridge. Was very disappointed to find that out after the fact, to the point I feel we are being misled by Amazon by included the Hue bulbs without explanation. Maybe throw a good discount my way to get the Hue bridge if I keep the Echo Plus before I invest in more light bulbs.",1,Negative,"[are, thought, included, would, be, does, playing, linked, say, do, need, operate, understand, will, be, came, works, dimming, is, does, recognize, appears, do, have, get, set, are, set, can, be, done, tablet, goes, Was, find, feel, are, being, misled, included, throw, get, keep, invest]","We are a long time Amazon Prime family, many years, but new to the Alexa world and thought the purchase of Alexa Plus, with hub, and included Phillips Hue light bulb would be a great start. Alexa does a lot of good things for us like Alarm in the morning, verbalize books, playing music on command, even linked to my Sirrius/xm account. Good daily stuff. Good sound, but not Bose. But, the ads say &#34;Hub included&#34; so don't need anything else to operate devices. Well, not so. I understand there will be some differences in product device  support. The fact that it came with the Hue light bulb works only for on /off/ dimming of the bulb. The bulb is capable of so much more with the Hue App but the Hue app does not recognize Alexa hub as a bridge. So, it appears you do have to get a Philips bridge to set the bulbs for scenes, time the lights when you are away, set color tones, etc. That can all be done via internet with your phone or tablet away from home. The list goes on for its capabilities but not without its own bridge. Was very disappointed to find that out after the fact, to the point I feel we are being misled by Amazon by included the Hue bulbs without explanation. Maybe throw a good discount my way to get the Hue bridge if I keep the Echo Plus before I invest in more light bulbs.",False,"['Alexa', 'Purchase', 'Echo Plus', 'Sound', 'like']"
1987,5,11002044,2018-07-23,Black  Plus, ,1,Negative,[], ,False,[]
1983,2,11002040,2018-07-23,Black  Plus,"I'm sure the Echo is as cool as everyone says....but I won't get to try this one. Even though I have a Large covered porch.....the package was left on my top step on a day forecast for 100% chance of rain.....and rain it did, soaking the package. I'm not even going to open it and see how bad the damage is. This order has been cursed from the beginning. Ordered as a Birthday Gift and Delivery was not made on scheduled day. Now I get it, and its rain-soaked.",0,Negative,"['m, is, says, wo, get, try, have, covered, was, left, rain, did, soaking, 'm, going, open, see, is, has, been, cursed, Ordered, was, made, scheduled, get, soaked]","I'm sure the Echo is as cool as everyone says....but I won't get to try this one. Even though I have a Large covered porch.....the package was left on my top step on a day forecast for 100% chance of rain.....and rain it did, soaking the package. I'm not even going to open it and see how bad the damage is. This order has been cursed from the beginning. Ordered as a Birthday Gift and Delivery was not made on scheduled day. Now I get it, and its rain-soaked.",False,[]
1302,5,11001359,2018-07-22,Black  Spot,I love love love it.,1,Positive,[love],I love love love it.,False,[]
1308,5,11001365,2018-07-22,Black  Spot,Love it. So great to use!!!,1,Positive,"[Love, use]",Love it. So great to use!!!,False,[]
1307,3,11001364,2018-07-22,Black  Spot,"Would be 5 stars if you could turn off the &#34;Things to Try&#34; screen!!!  I should have read up on this before buying the Spot.  Amazon, please update to enable us to turn this off!  It is SO extremely annoying to look over to see the time but instead see &#34;Things to try&#34;.",1,Negative,"[Would, be, could, turn, should, have, read, buying, update, enable, turn, is, look, see, see, try&#34;.]","Would be 5 stars if you could turn off the &#34;Things to Try&#34; screen!!!  I should have read up on this before buying the Spot.  Amazon, please update to enable us to turn this off!  It is SO extremely annoying to look over to see the time but instead see &#34;Things to try&#34;.",False,[]
393,5,11000450,2018-07-22,White,"I wasn't sure I really wanted one of these, but now that I have it, it is extremely useful.  Get one, you'll love it!",1,Positive,"[was, wanted, have, is, Get, 'll, love]","I wasn't sure I really wanted one of these, but now that I have it, it is extremely useful.  Get one, you'll love it!",False,[]
394,2,11000451,2018-07-22,White,"Initially, this echo dot worked very well. Over time, the dot stopped responding to 'alexa' unless you were within one foot of it yelling. The other echos/echo dots in other rooms would respond without a response from this echo dot. Would not recommend buying refurbished.",0,Negative,"[worked, stopped, responding, were, yelling, would, respond, Would, recommend, refurbished]","Initially, this echo dot worked very well. Over time, the dot stopped responding to 'alexa' unless you were within one foot of it yelling. The other echos/echo dots in other rooms would respond without a response from this echo dot. Would not recommend buying refurbished.",False,"['Echo Dot', 'Alexa']"
1306,1,11001363,2018-07-22,Black  Spot,"Can’t be used as a baby monitor which is why I had purchased it.  I didn’t realize this until I read the reviews on the Alexa skill for syncing the Nest Cam.  Considering all of the poor reviews and the fact that it should be simple to fix, surprised Amazon hasn’t upgraded the software to allow more than 39 minutes of viewing or alerts like you get on the Nest app.",0,Negative,"[Ca, be, used, is, had, purchased, did, realize, read, syncing, Considering, should, be, fix, has, upgraded, allow, viewing, get]","Can’t be used as a baby monitor which is why I had purchased it.  I didn’t realize this until I read the reviews on the Alexa skill for syncing the Nest Cam.  Considering all of the poor reviews and the fact that it should be simple to fix, surprised Amazon hasn’t upgraded the software to allow more than 39 minutes of viewing or alerts like you get on the Nest app.",False,"['Alexa', 'Purchase', 'Purchased', 'like']"
1305,5,11001362,2018-07-22,Black  Spot,The best thing since sliced bread!,1,Negative,[],The best thing since sliced bread!,False,[]
1304,5,11001361,2018-07-22,Black  Spot,"This is my first Alexa device and it is so fun to discover all of the ways to use it. The biggest con with me is the ""drop-in"" feature, it's pretty creepy",1,Negative,"[is, is, discover, use, is, 's]","This is my first Alexa device and it is so fun to discover all of the ways to use it. The biggest con with me is the ""drop-in"" feature, it's pretty creepy",False,['Alexa']
1303,5,11001360,2018-07-22,Black  Spot,GREAT,1,Negative,[],GREAT,False,[]
1299,5,11001356,2018-07-22,White  Spot,Awesome cute and smart!,1,Negative,[],Awesome cute and smart!,False,[]
1301,5,11001358,2018-07-22,Black  Spot,"Absolutely love it. After much persuasion from a friend, I finally gave in and bought one. Let's just say that the moment Alexa enters my life, I turn around and tell Siri to get the hell out.",1,Positive,"[love, gave, bought, Let, say, enters, turn, tell, get]","Absolutely love it. After much persuasion from a friend, I finally gave in and bought one. Let's just say that the moment Alexa enters my life, I turn around and tell Siri to get the hell out.",False,"['Alexa', 'Bought']"
1300,1,11001357,2018-07-22,Black  Spot,Product forces user to review Alexa Things to Try. There is no way to disable it.,0,Negative,"[user, review, Try, is, disable]",Product forces user to review Alexa Things to Try. There is no way to disable it.,False,['Alexa']
1310,5,11001367,2018-07-22,Black  Spot,"I never thought I was going to be THAT person that is completely connected. I purchased this and another Echo product on Prime Day and fell in love.  I have one in my office and one in our kitchen.  I have already used this for morning briefings from the News while I am getting ready for the day as well as look up recipes.  The screen is big enough for me to easily read writing (this was a concern for me).  I loved this so much I purchased it for my grandparents and parents so they can easily video call me as they tend to have issues with their computer and other video conferencing tools.  Note: I did purchase camera covers (even though there is a button to &#34;turn off the camera and microphone&#34; and it doesn't impede the operations and camera so if that is what you are worried about, there are work around!",1,Positive,"[thought, was, going, be, is, purchased, fell, have, have, used, am, getting, look, is, read, was, loved, purchased, can, video, call, tend, have, did, purchase, is, does, impede, is, are, are]","I never thought I was going to be THAT person that is completely connected. I purchased this and another Echo product on Prime Day and fell in love.  I have one in my office and one in our kitchen.  I have already used this for morning briefings from the News while I am getting ready for the day as well as look up recipes.  The screen is big enough for me to easily read writing (this was a concern for me).  I loved this so much I purchased it for my grandparents and parents so they can easily video call me as they tend to have issues with their computer and other video conferencing tools.  Note: I did purchase camera covers (even though there is a button to &#34;turn off the camera and microphone&#34; and it doesn't impede the operations and camera so if that is what you are worried about, there are work around!",False,"['Purchase', 'Purchased']"
1298,3,11001355,2018-07-22,Black  Spot,"Sound quality is less than a dot, microphones don't pick me up as well as the other models (i have Echo and Dots).  Picture quality is good",1,Negative,"[is, do, pick, have, is]","Sound quality is less than a dot, microphones don't pick me up as well as the other models (i have Echo and Dots).  Picture quality is good",False,['Sound']
1297,5,11001354,2018-07-22,White  Spot,The most fascinating thing I've ever bought,1,Negative,"['ve, bought]",The most fascinating thing I've ever bought,False,['Bought']
1992,5,11002049,2018-07-22,Black  Plus,Exactly what I wanted with speedy shipping.....thank you so much!,1,Negative,"[wanted, thank]",Exactly what I wanted with speedy shipping.....thank you so much!,False,[]
1991,1,11002048,2018-07-22,Black  Plus,Product does not.  Light bar never went orange.  I googled it and reset instructions actually differ from package instructions. I tried both.  Product is defective,0,Negative,"[does, went, googled, reset, differ, tried, is]",Product does not.  Light bar never went orange.  I googled it and reset instructions actually differ from package instructions. I tried both.  Product is defective,False,[]
1990,4,11002047,2018-07-22,White  Plus,I bought 2 of these (plus 2 Echo Dot 2nd Generation) on Prime Days. Love the Echo Plus easy to setup. The reason for the 4 star is the fact that one of them did not arrive with the free Philips Hue White A19 Single LED Bulb Works with Amazon Alexa. There is no one to call to find out why.,1,Positive,"[bought, Love, setup, is, did, arrive, LED, is, call, find]",I bought 2 of these (plus 2 Echo Dot 2nd Generation) on Prime Days. Love the Echo Plus easy to setup. The reason for the 4 star is the fact that one of them did not arrive with the free Philips Hue White A19 Single LED Bulb Works with Amazon Alexa. There is no one to call to find out why.,False,"['Echo Dot', 'Alexa', 'Echo Plus', 'white', 'Bought']"
1989,5,11002046,2018-07-22,White  Plus,Item as described and delivered on time.  Thank you,1,Negative,"[described, delivered, Thank]",Item as described and delivered on time.  Thank you,False,[]
1988,4,11002045,2018-07-22,Black  Plus,I love it but does not play well with my Amazon Prime... many shortcomings and potential fees,1,Positive,"[love, does, play]",I love it but does not play well with my Amazon Prime... many shortcomings and potential fees,False,[]
1309,1,11001366,2018-07-22,Black  Spot,"I own 3 of these...  amazon is ignoring its customers and using these devices as a marketing tool.  You can customize the screen contents, but you cannot turn off there advertising, Things to Try...  People will suggest that you can, but you can only do so if you turn off all content changes which is not an acceptable option.Moreover, they should increase the size slightly, and improve the audio speaker.  That would give you a 5 star device.Right now i’m debating whether to return all 3 devices.  My wife says we should.",0,Negative,"[own, is, ignoring, using, can, customize, can, turn, Try, will, suggest, can, can, do, turn, is, should, increase, improve, would, give, ’m, debating, return, says, should]","I own 3 of these...  amazon is ignoring its customers and using these devices as a marketing tool.  You can customize the screen contents, but you cannot turn off there advertising, Things to Try...  People will suggest that you can, but you can only do so if you turn off all content changes which is not an acceptable option.Moreover, they should increase the size slightly, and improve the audio speaker.  That would give you a 5 star device.Right now i’m debating whether to return all 3 devices.  My wife says we should.",False,[]
1315,5,11001372,2018-07-21,Black  Spot,"Love, love so far. I just received it Thursday. I unwrapped it, set it up, & immediately programmed it. No problem with the reoccurring things to try. I set it to rotate once and shows time like I want. I love the low ambient look at night.",1,Positive,"[love, received, unwrapped, set, programmed, reoccurring, try, set, rotate, shows, want, love]","Love, love so far. I just received it Thursday. I unwrapped it, set it up, & immediately programmed it. No problem with the reoccurring things to try. I set it to rotate once and shows time like I want. I love the low ambient look at night.",False,['like']
1311,5,11001368,2018-07-21,White  Spot,"LOVE love love this!  I have an echo, and several echo dots, but love the video with this and the clock.  I no longer have to wake up and say &#34;Alexa, what time is it?&#34; or &#34;Alexa, weather&#34;  I can even watch videos on it if i forget my kindle before bed.",1,Positive,"[have, love, have, wake, say, is, can, watch, forget]","LOVE love love this!  I have an echo, and several echo dots, but love the video with this and the clock.  I no longer have to wake up and say &#34;Alexa, what time is it?&#34; or &#34;Alexa, weather&#34;  I can even watch videos on it if i forget my kindle before bed.",False,"['Echo Dot', 'Alexa']"
1320,5,11001377,2018-07-21,Black  Spot,Such a handy item to have on my night stand. She reads to me at night and gets me all set for the day in the morning with my calendar and weather views.,1,Negative,"[have, reads, gets, set]",Such a handy item to have on my night stand. She reads to me at night and gets me all set for the day in the morning with my calendar and weather views.,False,[]
1999,5,11002056,2018-07-21,Black  Plus,"I'm an original purchaser of the Echo when they came out with a limited few in their test phase and I've always loved it. I expanded my Alexa usage by adding a few Echo Dots around the house and finally decided to jump and buy an Echo Plus. Let me tell you what, GREAT choice! As much as I love my original Echo, the Plus was an obvious upgrade immediately noticeable. The sound is great. And the fact that it's got a built in hub for the Philips Hue lights is a huge plus!",1,Positive,"['m, came, 've, loved, expanded, adding, decided, jump, buy, Let, tell, love, was, is, 's, got, built, is]","I'm an original purchaser of the Echo when they came out with a limited few in their test phase and I've always loved it. I expanded my Alexa usage by adding a few Echo Dots around the house and finally decided to jump and buy an Echo Plus. Let me tell you what, GREAT choice! As much as I love my original Echo, the Plus was an obvious upgrade immediately noticeable. The sound is great. And the fact that it's got a built in hub for the Philips Hue lights is a huge plus!",False,"['Echo Dot', 'Alexa', 'Purchase', 'Echo Plus', 'Sound']"
